pdb_id,chains,clusters,release_date
7z0t,"['C', 'E', 'B', 'G', 'F', 'D', 'A']","[9415, 9416, 9417, 9418, 9419, 9420, 9679]",20220928
7n3y,"['A', 'B']","[8612, 8612]",20220928
7tts,"['A', 'B', 'C', 'D', 'E', 'F', 'P']","[9079, 9079, 9079, 9079, 9079, 9079, 9080]",20220928
7wjn,"['A', 'B']","[9273, 9273]",20220928
7ubl,['A'],[9107],20220928
8e23,['D'],[4242],20220928
7f06,['A'],[8362],20220928
7z0s,"['C', 'E', 'B', 'G', 'F', 'D']","[9415, 9417, 9418, 9419, 9420, 9679]",20220928
7uqx,"['A', 'B']","[9141, 9141]",20220928
7sck,"['A', 'B']","[9141, 9141]",20220928
7zc6,"['A', 'B', 'C', 'D', 'E', 'G']","[9450, 9451, 9452, 9453, 9454, 9455]",20220928
7s7j,"['A', 'B']","[8945, 8946]",20220928
7y7q,"['A', 'B']","[9365, 9365]",20220928
7zdz,"['A', 'B', 'C', 'D']","[9460, 9460, 9460, 9460]",20220928
8b1n,"['A', 'B']","[9600, 9600]",20220928
7zes,"['A', 'B']","[9463, 9463]",20220928
7ubk,"['A', 'B']","[9107, 9107]",20220928
7n3z,['A'],[8612],20220928
7uea,"['A', 'a', 'B', 'C', 'c', 'D', 'U', 'V', 'W']","[7139, 7140, 9109, 9109, 9110, 9110, 9110, 9111, 9111]",20221005
7zgo,"['A', 'B']","[9466, 9466]",20221005
8b5v,"['A', 'B']","[8665, 8665]",20221005
8dk3,"['A', 'B', 'C']","[9767, 9767, 9768]",20221005
7prj,['A'],[8789],20221005
8ajq,"['C', 'D']","[9575, 9575]",20221005
7tji,"['A', 'B', 'C', 'D', 'E', 'F', 'I']","[6332, 6334, 8566, 9061, 9062, 9063, 9064]",20221005
7yzi,"['A', 'B', 'C', 'D', 'E']","[8700, 8700, 8700, 9409, 9409]",20221005
7psq,"['C', 'G']","[4383, 4383]",20221005
8dk2,"['A', 'B', 'C', 'D', 'F', 'G', 'H', 'I']","[9762, 9763, 9764, 9764, 9765, 9766, 9766, 9766]",20221005
7wiy,"['B', 'C', 'D', 'A']","[5913, 5913, 5913, 5913]",20221005
7prk,['A'],[8789],20221005
7f9a,"['A', 'B']","[8162, 8162]",20221005
7vme,['A'],[8218],20221012
7wht,"['A', 'B', 'C', 'D', 'E', 'F']","[9268, 9268, 9268, 9268, 9268, 9268]",20221012
7zyy,"['A', 'B', 'C', 'D']","[3215, 3215, 3215, 3215]",20221012
8a9k,"['A', 'B', 'C', 'D', 'E']","[5549, 6524, 8138, 9547, 9548]",20221012
7xw8,['A'],[9346],20221012
7vmx,"['A', 'B']","[24, 9213]",20221012
7qea,['A'],[8837],20221012
7y0i,"['A', 'B']","[4087, 9354]",20221012
5sjc,['A'],[6005],20221012
7zz2,['A'],[555],20221012
7zz4,['A'],[5600],20221012
7msr,"['A', 'B']","[59, 3234]",20221012
7qsv,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[6841, 6841, 6841, 6841, 8858, 8859, 8860, 8861]",20221012
7zh3,"['C', 'D']","[6524, 8138]",20221012
7fb9,['M'],[8383],20221012
7sn8,"['D', 'K', 'I']","[8983, 8984, 8985]",20221012
7e1e,"['A', 'B', 'C']","[4732, 4732, 4732]",20221019
7usy,"['A', 'B', 'C', 'D', 'E', 'F', 'J']","[7896, 7896, 9154, 9154, 9155, 9155, 9156]",20221019
7vok,['C'],[24],20221019
7q9e,['B'],[4872],20221019
8a3n,"['A', 'B']","[666, 666]",20221019
7z5a,['A'],[9617],20221019
7vpe,['A'],[8278],20221019
7v5c,"['A', 'B']","[7479, 7479]",20221019
7usw,"['A', 'B', 'C', 'D', 'E', 'F']","[7896, 7896, 9154, 9154, 9155, 9155]",20221019
8acp,"['A', 'B', 'C', 'D', 'E']","[5115, 5115, 5747, 6754, 9558]",20221019
8a28,"['A', 'B']","[2256, 9525]",20221019
8b25,"['A', 'B']","[666, 666]",20221019
7vlz,"['A', 'B', 'C']","[9209, 9210, 9211]",20221019
8b55,[],[],20221019
7wsf,"['A', 'B']","[8277, 9071]",20221019
7y3l,['A'],[3949],20221026
7sfz,"['B', 'A']","[8964, 8964]",20221026
7pgq,"['F', 'N']","[8773, 8774]",20221026
7sh1,[],[],20221026
8e4l,"['A', 'B', 'C', 'D']","[6518, 6518, 6518, 6518]",20221026
7sjk,['A'],[8982],20221026
7yvs,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[7918, 9402, 9402, 9402, 9402, 9402, 9402, 9402]",20221026
7ui5,"['A', 'B']","[4383, 4383]",20221026
7vnn,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[7918, 9214, 9214, 9214, 9214, 9214, 9214, 9214]",20221026
7sgx,[],[],20221026
7y3i,['B'],[3949],20221026
8aza,"['C', 'A', 'B']","[206, 6127, 6127]",20221026
7zgv,['A'],[7358],20221026
7qkr,['A'],[7548],20221026
7o5r,[],[],20221026
7prl,['A'],[8790],20221026
8dzg,"['A', 'B', 'C', 'D', 'E', 'F']","[448, 448, 448, 448, 448, 448]",20221026
7skh,[],[],20221026
8e4x,"['A', 'B']","[9802, 9802]",20221026
7z53,"['B', 'D', 'H', 'J', 'M', 'N', 'O', 'P', 'Q', 'R', 'T', 'V']","[3695, 3695, 7607, 7607, 7607, 7607, 7607, 7607, 9428, 9428, 9429, 9429]",20221026
7y3m,"['C', 'F', 'J', 'I']","[3949, 3949, 3949, 3949]",20221026
8d3p,"['A', 'B', 'C', 'D', 'E', 'F', 'I']","[8585, 8585, 8585, 8585, 9726, 9726, 9727]",20221102
8d1v,['A'],[9724],20221102
7zrn,"['A', 'B']","[9499, 9499]",20221102
7r0t,['A'],[8872],20221102
7qp8,"['A', 'B']","[8850, 8850]",20221102
7nwa,"['A', 'B']","[8645, 8645]",20221102
7smh,['B'],[8982],20221102
7uae,['A'],[8132],20221102
8a7e,"['P', 'C', 'A', 'Q']","[9537, 9537, 10004, 10004]",20221102
7z36,"['A', 'B', 'C', 'D', 'S']","[6795, 6795, 7423, 7423, 9425]",20221102
7uaf,"['B', 'A', 'C', 'D']","[8132, 8132, 8132, 8132]",20221102
7u58,"['A', 'B']","[9097, 9097]",20221102
8etr,['A'],[9848],20221102
8bay,['C'],[3441],20221102
8d3l,"['A', 'B', 'C', 'D', 'E', 'F', 'I', 'J']","[8585, 8585, 8585, 8585, 9726, 9726, 9727, 9727]",20221102
7to2,['A'],[5269],20221102
8e2l,"['C', 'A', 'B', 'D', 'E', 'F']","[9799, 9799, 9799, 9799, 9800, 9800]",20221102
7pza,"['A', 'B']","[3710, 3710]",20221102
7vyx,"['A', 'B']","[2574, 9225]",20221102
8a7d,"['C', 'P', 'Q']","[9536, 10004, 10207]",20221102
7uai,"['E', 'A', 'B', 'C', 'D', 'H']","[8132, 8132, 8132, 8132, 9105, 9105]",20221102
7vsl,['A'],[6005],20221102
8gs2,"['A', 'B']","[9724, 9960]",20221109
7zhd,['A'],[9470],20221109
7vu2,['A'],[9220],20221109
7r8i,['A'],[8884],20221109
7o6t,"['A', 'B']","[8666, 8666]",20221109
8ep4,['B'],[9842],20221109
7f04,"['A', 'B', 'C', 'D', 'E', 'F']","[8358, 8359, 8360, 8360, 8361, 8361]",20221109
7qtb,[],[],20221109
7ss8,['A'],[6781],20221109
8gun,['A'],[9964],20221109
8h2c,"['A', 'B']","[695, 695]",20221109
7smg,"['A', 'B', 'C', 'D']","[8981, 8981, 8981, 8981]",20221109
7vu0,['B'],[9220],20221109
7xuf,"['A', 'B', 'C', 'D']","[9341, 9341, 9341, 9341]",20221109
7xss,"['C', 'B']","[9366, 9724]",20221109
8ew7,[],[],20221109
7zbv,['A'],[3453],20221109
7ry4,"['A', 'B']","[8928, 8928]",20221109
7wj6,"['A', 'B']","[9271, 9271]",20221109
7w64,"['D', 'E', 'F', 'J', 'K', 'L']","[9245, 9245, 9245, 9246, 9246, 9246]",20221109
7lxr,[],[],20221116
7tfi,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[599, 7641, 7641, 7641, 7839, 9047, 9047, 9047]",20221116
7w9s,['A'],[1048],20221116
7q5x,"['A', 'B']","[6637, 8822]",20221116
8bc0,"['A', 'B']","[9621, 9621]",20221116
7qce,"['A', 'B']","[8834, 8834]",20221116
7td5,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J']","[5428, 8486, 9040, 9040, 9041, 9041, 9042, 9043, 9044, 9044]",20221116
8bc1,"['A', 'B']","[9621, 9621]",20221116
7qy5,"['A', 'C', 'F', 'G', 'B', 'D']","[8867, 8867, 8868, 8868, 8869, 8870]",20221116
8dg5,"['A', 'K']","[9740, 9741]",20221116
7yp9,"['A', 'B', 'C', 'D', 'E']","[5115, 5115, 5747, 6753, 6754]",20221116
7tfh,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[7641, 7641, 7641, 7839, 9046, 9047, 9047, 9047]",20221116
7ufs,"['A', 'B', 'C', 'D']","[9114, 9114, 9114, 9114]",20221116
8dfv,"['A', 'K']","[9740, 9741]",20221116
8eex,"['A', 'B']","[9366, 9724]",20221116
7tfk,"['A', 'B', 'C', 'D', 'E']","[599, 7839, 9047, 9047, 9047]",20221116
8aw3,"['2', '3']","[9592, 9593]",20221116
8ewo,['A'],[1563],20221116
7q3g,"['A', 'E', 'D', 'C', 'B']","[8811, 8811, 8811, 8811, 8811]",20221116
7weg,"['B', 'C']","[9262, 9263]",20221116
7ssj,"['C', 'D', 'E', 'F']","[2847, 2847, 5476, 5476]",20221116
7uft,"['A', 'B', 'C', 'D']","[9114, 9114, 9114, 9114]",20221116
7ufu,"['A', 'B', 'C', 'D']","[9114, 9114, 9114, 9114]",20221116
7vzn,"['A', 'B']","[9226, 9226]",20221116
8apz,"['A', 'B']","[9587, 9587]",20221116
7zhm,"['B', 'D']","[9471, 9472]",20221123
7zub,"['A', 'B', 'C', 'D']","[1455, 1455, 9502, 9503]",20221123
7qtv,"['A', 'B', 'G', 'C', 'D', 'E']","[3891, 3891, 7015, 7015, 9369, 9369]",20221123
7zhl,['A'],[9471],20221123
8ear,"['A', 'B', 'C', 'D']","[9012, 9012, 9012, 9012]",20221123
7swq,['A'],[6477],20221123
8dhm,"['B', 'A']","[9756, 9756]",20221123
8a21,['A'],[9524],20221123
8adq,['A'],[9561],20221123
8gru,"['C', 'D']","[9959, 9959]",20221130
8b2j,['A'],[9606],20221130
7thn,"['B', 'E']","[3612, 9054]",20221130
7zxe,"['M', 'O', 'U', 'V', 'a', 'b', 'c', 'd']","[9343, 9478, 9511, 9512, 9513, 9514, 9515, 9516]",20221130
7zj3,"['D', 'E', 'F', 'J', 'K', 'L']","[4488, 4488, 6081, 6081, 6524, 6524]",20221130
8dzo,['A'],[9796],20221130
7suu,[],[],20221130
8f6c,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[7058, 7058, 7059, 7059, 7060, 7060, 9867, 9867]",20221130
7qb0,['A'],[1824],20221130
8das,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J', 'K']","[6482, 6524, 6524, 7324, 7324, 9733, 9734, 9734, 9734, 9734]",20221130
8he6,"['A', 'B']","[9997, 9997]",20221130
7z2u,"['A', 'B']","[9424, 9424]",20221130
7zoq,"['A', 'B']","[9486, 9487]",20221130
8dht,"['A', 'B', 'C', 'D']","[6841, 6841, 9757, 9758]",20221130
7wsu,"['A', 'B']","[9276, 9277]",20221130
8e1s,['A'],[5143],20221130
8beg,"['A', 'B']","[9633, 9633]",20221130
8dar,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[6482, 9733, 9734, 9734, 9734, 9734, 9734, 9734]",20221130
8dvp,['A'],[9790],20221130
7zvj,"['A', 'B']","[9504, 9504]",20221130
7xur,"['A', 'B', 'C']","[9342, 9343, 9344]",20221207
7xga,['A'],[9316],20221207
8d11,['B'],[9722],20221207
8etd,"['A', 'B']","[2951, 2951]",20221207
8agc,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'P']","[7549, 9564, 9565, 9566, 9567, 9568, 9569, 9570, 9571]",20221207
8age,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'P']","[7549, 9564, 9565, 9566, 9567, 9568, 9569, 9570, 9572]",20221207
7w5c,"['A', 'Q']","[2999, 9242]",20221207
7tux,"['B', 'A', 'C', 'D']","[434, 9083, 9084, 9085]",20221207
8eg3,['A'],[18],20221207
8gwb,[],[],20221207
7v0f,"['A', 'B']","[9179, 9179]",20221207
7w2a,['A'],[3295],20221207
7w8f,[],[],20221207
7wrt,[],[],20221207
8bd8,['A'],[4818],20221207
8dl8,"['A', 'C', 'D']","[6078, 6531, 7866]",20221207
8e57,"['A', 'E', 'F']","[6996, 6997, 8588]",20221207
8hfn,['A'],[319],20221207
8h5e,"['A', 'B']","[9987, 9987]",20221207
7qze,"['A', 'B', 'C', 'D', 'E', 'F']","[6671, 6671, 6671, 6671, 6671, 6671]",20221207
7y81,['A'],[9724],20221214
7ona,['A'],[8704],20221214
7w9h,['B'],[2847],20221214
7u5n,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J']","[1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003]",20221214
7y80,['A'],[9724],20221214
7qej,"['A', 'B']","[8838, 8838]",20221214
8ef9,['A'],[4242],20221214
7r3j,"['A', 'B', 'C', 'D']","[8877, 8877, 8878, 8878]",20221214
7sz8,[],[],20221214
7uj4,"['A', 'B']","[9130, 9130]",20221214
7wgu,['A'],[9266],20221214
7t1f,['C'],[2951],20221214
8ap2,['A'],[8752],20221214
7qpi,"['A', 'U']","[3632, 8851]",20221214
7ong,['A'],[8704],20221214
8a5p,"['G', 'U', 'V', 'W', 'X']","[9441, 9441, 9532, 9533, 9534]",20221214
7zcw,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[9076, 9076, 9076, 9076, 9076, 9076, 9456, 9457]",20221214
7y82,['A'],[9724],20221214
7r3e,"['A', 'B']","[8876, 8876]",20221214
7y5g,"['B', 'A']","[9360, 9360]",20221214
8epm,"['A', 'C']","[6997, 7079]",20221214
7w86,['A'],[9254],20221214
7y84,"['A', 'C']","[9366, 9724]",20221214
8bad,['B'],[9618],20221214
7pva,"['A', 'B', 'C', 'D']","[8798, 8798, 8799, 8799]",20221214
8dr2,['E'],[3571],20221214
8a5a,"['G', 'U', 'V', 'W', 'X']","[5793, 9441, 9441, 9530, 9532]",20221214
7xht,['A'],[9319],20221214
7qh1,['C'],[3800],20221221
7xd9,['D'],[5560],20221221
7y88,['A'],[4338],20221221
8eop,['A'],[8324],20221221
8f5o,"['B', 'C', 'E', 'A', 'F', 'D']","[9861, 9862, 9863, 9864, 9865, 9893]",20221221
7w9u,[],[],20221221
7t91,"['A', 'B']","[9024, 9024]",20221221
7t3s,[],[],20221221
8b2q,"['A', 'I']","[9607, 10279]",20221221
8gmu,"['A', 'F', 'G']","[1209, 9957, 9957]",20221221
7wbo,['A'],[9257],20221221
7t8t,['A'],[7377],20221221
7qfi,[],[],20221221
7waj,['A'],[6308],20221221
7t80,[],[],20221221
7xa7,"['G', 'H']","[8277, 9071]",20221221
8gmt,"['B', 'A', 'F', 'G']","[9955, 9956, 9957, 9957]",20221221
7wbc,"['A', 'B']","[4268, 4268]",20221221
7qfy,['A'],[8839],20221221
8ehe,"['A', 'B']","[3295, 9823]",20221221
7wik,"['C', 'D']","[9269, 9269]",20221221
7t9u,['A'],[9606],20221221
7wyg,['B'],[9289],20221221
8ayh,"['C', 'A', 'B']","[9596, 9597, 9598]",20221221
8b1r,"['B', 'C', 'D', 'P', 'Q']","[5633, 9601, 9602, 9603, 9603]",20221228
7ox4,"['A', 'B', 'C']","[6078, 6531, 8730]",20221228
7wfc,"['A', 'B']","[6233, 6524]",20221228
7tub,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I']","[482, 482, 482, 482, 482, 482, 482, 482, 9076]",20221228
7qtl,"['A', 'B', 'C']","[8862, 9490, 9637]",20221228
7zqy,"['A', 'B', 'C', 'D']","[9495, 9495, 9495, 9495]",20221228
7vzr,"['A', 'C', 'E', 'F', 'G', 'H', 'a', 'c', 'e', 'f', 'g', 'h']","[6478, 6478, 9227, 9227, 9228, 9229, 9230, 9230, 9231, 9231, 9232, 9232]",20221228
7qlr,"['A', 'B', 'C', 'D']","[8798, 8798, 8798, 8843]",20221228
8bqe,"['B', 'C', 'D', 'E', 'F', 'A']","[9654, 9654, 9654, 9654, 9654, 9654]",20221228
7wez,['A'],[9465],20221228
7zpl,"['A', 'B', 'C', 'D', 'E', 'F']","[9489, 9489, 9490, 9490, 9491, 9491]",20221228
7yzm,"['C', 'D', 'E', 'F']","[9410, 9410, 9411, 9411]",20221228
7t5d,['A'],[8639],20221228
7xv6,[],[],20221228
8b1t,"['B', 'C', 'D', 'A']","[5633, 9601, 9604, 9605]",20221228
8bd5,"['A', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'Q', 'X']","[8731, 9623, 9624, 9624, 9624, 9624, 9624, 9624, 9624, 9625]",20221228
7wdu,['A'],[9261],20221228
8bf5,"['A', 'B', 'C']","[8862, 9490, 9637]",20221228
7zz6,"['D', 'A']","[555, 555]",20221228
7qjt,[],[],20221228
8dqv,"['A', 'B', 'C', 'D']","[4643, 4643, 8047, 8047]",20230104
8bgo,"['H', 'K', 'L', 'G', 'I', 'J']","[1277, 1277, 1277, 1277, 1277, 1277]",20230111
8dqr,['A'],[9781],20230111
8e2p,"['A', 'B']","[7082, 7082]",20230111
8djf,['A'],[9759],20230111
8dqp,"['A', 'B']","[9781, 9781]",20230111
7y5n,"['A', 'C', 'D']","[9361, 10003, 10207]",20230111
7yeo,"['A', 'B']","[6154, 6154]",20230111
8hgh,"['A', 'B', 'C', 'G']","[9537, 9537, 10004, 10004]",20230111
7to3,"['A', 'B', 'C', 'D']","[8519, 8519, 9075, 9075]",20230111
8exr,"['B', 'A', 'C']","[9853, 9853, 9854]",20230111
7tuv,['A'],[9082],20230111
7tcy,['A'],[9039],20230111
8a4i,"['J', 'L']","[3949, 3949]",20230111
7wjl,['A'],[9272],20230111
8bah,"['A', 'B', 'C']","[3742, 3742, 9619]",20230111
7uu4,['A'],[9974],20230111
8exq,"['B', 'A']","[9852, 9852]",20230111
7zr1,"['A', 'B', 'C', 'D', 'E']","[9496, 9496, 9497, 9497, 9498]",20230111
7uu3,"['A', 'B']","[9974, 9974]",20230111
8bal,[],[],20230111
8efh,"['A', 'F', 'B', 'C', 'D', 'E', 'O', 'P']","[8276, 9441, 9441, 9441, 9441, 9441, 9821, 9821]",20230111
7xha,"['A', 'Y', 'E', 'B']","[344, 2211, 2212, 9318]",20230111
8bed,"['E', 'F', 'G', 'I', 'Q', 'R', 'S', 'W']","[2525, 9626, 9627, 9628, 9629, 9630, 9631, 9632]",20230111
8e40,"['A', 'B', 'C']","[9801, 9916, 9974]",20230111
8hgg,"['A', 'B', 'C', 'D']","[9537, 9537, 10003, 10003]",20230111
7tqd,"['A', 'B', 'C']","[8519, 9074, 9075]",20230111
7qp0,['A'],[8849],20230111
7wj4,"['D', 'A', 'B', 'C']","[884, 884, 884, 884]",20230111
8dkt,"['A', 'B']","[9769, 9769]",20230111
7tsq,"['A', 'B', 'C', 'D']","[9074, 9074, 9077, 9078]",20230111
8bep,"['A', 'B', 'D', 'F', 'K', 'L', 'N', 'P']","[9634, 9634, 9634, 9634, 9635, 9635, 9636, 9636]",20230111
8aop,[],[],20230111
8ad2,"['C', 'D']","[9560, 9560]",20230118
7qp3,['A'],[8839],20230118
8bvl,['B'],[9668],20230118
8bsh,"['A', 'C', 'B']","[2260, 6069, 9796]",20230118
7tjf,"['A', 'B', 'C', 'D', 'E', 'F']","[6332, 6334, 8566, 9061, 9062, 9063]",20230118
8f1b,['C'],[9859],20230118
8hub,"['A', 'B', 'C', 'D']","[10030, 10030, 10030, 10031]",20230118
8asg,['A'],[7977],20230118
7qpr,"['D', 'A', 'C']","[8853, 8854, 8855]",20230118
7y43,['A'],[9358],20230118
7t22,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I']","[4278, 4278, 4278, 4278, 4278, 4278, 9010, 9010, 9010]",20230118
8eaz,"['B', 'D', 'F', 'H']","[4488, 6524, 6524, 9804]",20230118
7yq1,['C'],[9388],20230118
7qou,"['A', 'B']","[1955, 1956]",20230118
8e0e,"['A', 'B']","[2589, 8700]",20230118
8eb0,"['A', 'B', 'C', 'D']","[4488, 6524, 6524, 9805]",20230118
8f9y,['A'],[3889],20230118
7qpl,['A'],[8852],20230118
8as7,['A'],[7977],20230118
8h78,['A'],[10279],20230118
8f8y,"['A', 'E', 'F']","[9873, 9874, 9875]",20230118
8gu6,"['D', 'A']","[9366, 9724]",20230118
8gna,['A'],[9724],20230118
8asd,['A'],[7977],20230118
8d4a,['A'],[9730],20230118
7ye1,"['A', 'B', 'C', 'D', 'E', 'F', 'G']","[5115, 5747, 6754, 7942, 8364, 9374, 10064]",20230118
8hu6,"['A', 'B', 'C', 'D']","[10030, 10030, 10030, 10030]",20230118
7rf0,"['A', 'B']","[8899, 8899]",20230118
7t23,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[4278, 4278, 4278, 4278, 4278, 4278, 9010, 9010]",20230118
7t21,"['A', 'B', 'C', 'D', 'E', 'F']","[4278, 4278, 4278, 4278, 4278, 4278]",20230118
7qqd,['B'],[8856],20230118
8au6,['A'],[9589],20230118
7xbk,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'L']","[6481, 9304, 9304, 9304, 9304, 9304, 9304, 9304, 9304, 9304]",20230125
8haw,"['A', 'B']","[9994, 9995]",20230125
8db4,"['A', 'B', 'C', 'D', 'E']","[6078, 6078, 6531, 6531, 9735]",20230125
7wnu,"['A', 'B']","[7033, 7033]",20230125
8ezi,['B'],[1891],20230125
7svj,"['A', 'B']","[8994, 8994]",20230125
7wnt,['A'],[7033],20230125
8eoa,"['A', 'B', 'C']","[1455, 1455, 9841]",20230125
7r3z,['C'],[8879],20230125
7tbr,['A'],[9035],20230125
7wiw,"['B', 'A']","[7479, 9270]",20230125
7wnh,['C'],[5983],20230125
8czk,"['B', 'C', 'D']","[7893, 9719, 9720]",20230125
7qtz,['A'],[6820],20230125
7wnk,"['A', 'B']","[510, 510]",20230125
7qsj,['A'],[8857],20230125
7wqv,"['E', 'F']","[6078, 8277]",20230125
7wkm,"['A', 'B']","[2862, 2862]",20230125
7upn,"['A', 'C', 'E', 'H', 'B', 'F', 'G', 'I']","[3767, 3767, 6869, 6869, 9136, 9136, 9717, 9717]",20230125
7qtm,"['A', 'B', 'H', 'I']","[2951, 2951, 8863, 8863]",20230125
8eob,"['A', 'B']","[1455, 1455]",20230125
7fct,"['A', 'B']","[8389, 8389]",20230125
7yse,"['A', 'B', 'C', 'D']","[8341, 8341, 9394, 9394]",20230201
7zob,"['G', 'H']","[1001, 1001]",20230201
8dmk,"['A', 'B', 'G']","[9771, 9771, 9771]",20230201
8a1p,"['A', 'B', 'C', 'D']","[32, 32, 7759, 7759]",20230201
7qwj,['A'],[2933],20230201
8d0a,"['A', 'H', 'L']","[1193, 6078, 6531]",20230201
7quv,"['B', 'A', 'C']","[4383, 4383, 8864]",20230201
8dh5,"['E', 'M']","[9747, 9747]",20230201
8a7x,['B'],[1569],20230201
8i29,['A'],[10042],20230201
7wrx,"['A', 'B', 'C', 'D', 'E', 'F']","[9275, 9275, 9275, 9275, 9275, 9275]",20230201
8dtn,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[8700, 8700, 8700, 8700, 9785, 9785, 9785, 9785]",20230201
8dh1,"['B', 'L']","[9747, 9747]",20230201
7uqj,"['A', 'B', 'C', 'D', 'E', 'F', 'G']","[9139, 9139, 9139, 9139, 9139, 9139, 9140]",20230201
7xx1,"['A', 'B', 'C', 'D']","[9348, 9348, 9348, 9348]",20230208
8amu,"['A', 'B']","[9579, 9579]",20230208
7uq2,"['A', 'B', 'C', 'D', 'E', 'F']","[9138, 9138, 9138, 9138, 9138, 9138]",20230208
8h99,"['A', 'B']","[9992, 9992]",20230208
8boz,"['C', 'E', 'D', 'F']","[9649, 9649, 9650, 9650]",20230208
7zvo,['A'],[9505],20230208
8gst,"['C', 'D']","[6965, 6965]",20230208
8em7,"['A', 'B']","[9837, 9837]",20230208
7prv,"['A', 'B', 'F']","[8792, 8792, 8793]",20230208
7wum,"['X', 'A']","[9284, 9347]",20230208
8f6j,"['B', 'E', 'F', 'A', 'C', 'D']","[2448, 2448, 6078, 6078, 6531, 6531]",20230208
8f6k,"['A', 'B', 'C', 'D']","[2448, 2448, 2448, 2448]",20230208
8fjd,"['A', 'B']","[9899, 9899]",20230208
8em4,"['A', 'B']","[9837, 9837]",20230208
8h9d,['A'],[5446],20230208
7yqa,"['A', 'B', 'C', 'D']","[4690, 4690, 9389, 9390]",20230215
8a6t,"['A', 'B', 'C', 'D', 'E', 'F']","[8751, 8751, 8752, 8752, 9535, 9535]",20230215
8cx1,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J']","[6869, 6869, 9717, 9717, 9915, 9915, 9916, 9916, 9974, 9974]",20230215
7wwy,"['A', 'B']","[780, 780]",20230215
7uk7,['A'],[9132],20230215
7ww4,['A'],[9285],20230215
8cx0,"['A', 'B', 'C', 'D', 'E']","[6869, 9717, 9915, 9916, 9974]",20230215
8amp,['A'],[9578],20230215
8dbi,"['A', 'B', 'C', 'D', 'E', 'F']","[9333, 9333, 9333, 9333, 9333, 9333]",20230215
8bw6,['A'],[9669],20230215
7r2r,['B'],[805],20230215
7y9p,['A'],[1063],20230215
7xrf,"['A', 'B', 'E', 'F']","[8356, 8356, 8357, 8357]",20230215
8efg,['A'],[783],20230222
8h97,['A'],[3464],20230222
7zok,['A'],[9485],20230222
8h68,['A'],[3656],20230222
8fh3,"['A', 'B', 'C', 'E', 'I']","[9893, 9895, 9896, 9897, 9898]",20230222
8fgw,"['A', 'B', 'C', 'D', 'E', 'F']","[9893, 9894, 9895, 9897, 10021, 10025]",20230222
8a5e,"['A', 'B', 'C', 'D']","[8752, 8752, 9535, 9626]",20230222
8byk,['A'],[1126],20230222
7z8e,"['A', 'B', 'D']","[9434, 9437, 9438]",20230222
7uva,"['D', 'E', 'F']","[9159, 9160, 9161]",20230222
7ui4,['A'],[9122],20230222
7uv9,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'K']","[7024, 7024, 8126, 8126, 9159, 9871, 9871, 10129, 10129]",20230222
8egw,"['A', 'B']","[6022, 9822]",20230222
7q4v,"['A', 'B', 'C', 'E', 'F', 'G']","[8751, 8752, 8752, 9535, 9535, 9626]",20230222
7z6e,['A'],[9432],20230222
8epz,"['A', 'B']","[7336, 7336]",20230222
7pe4,['A'],[3620],20230222
8eg7,"['G', 'H', 'I', 'J', 'K']","[5115, 5115, 5747, 6753, 6754]",20230301
7xbt,['A'],[3612],20230301
7yyg,['A'],[9408],20230301
7uik,"['T', 'U', 'o', 'b', 'c', 'n', 'e', 'p']","[2145, 2145, 9124, 9125, 9126, 9127, 9128, 9129]",20230301
8cip,"['A', 'B']","[4772, 4772]",20230301
8i6v,"['A', 'B', 'C', 'D', 'E']","[10049, 10049, 10049, 10050, 10050]",20230301
8dgd,"['A', 'B']","[9744, 9744]",20230301
8g27,"['D', 'I', 'C']","[9932, 9932, 9932]",20230301
8dpb,"['A', 'B', 'C', 'D']","[9778, 9778, 9779, 9779]",20230301
8brp,"['A', 'B', 'C', 'D']","[2476, 2476, 9657, 9657]",20230301
8awz,"['A', 'B']","[6742, 6742]",20230301
